country,countryiso3code,year,FDI,GCF,GDP,GDP growth %,GNI,GNI growth,Government expenditure on education,Inflation Rate,Life expectancy,Literacy Rate,Population growth,Poverty Rate,Unemployment Rate
San Marino,SMR,2023,,,,,,,,5.93190858629403,85.706,,0.310582221115543,,
Sao Tome and Principe,STP,2018,23698321.4864449,,383717327.830508,4.37812808264972,385528483.765863,,20.1165409088135,7.86859628873909,67.602,,1.54237554431048,,8.714
Sao Tome and Principe,STP,2019,24191799.5128288,,412976082.620705,2.01431672129407,412519347.900467,,17.5924453735352,7.72024525213248,68.043,87.4384613037109,1.51332392108067,,8.831
Sao Tome and Principe,STP,2020,47112184.7725813,,471229484.607144,2.62485949543812,476007362.623223,,16.1259365081787,9.81932791540146,67.979,,1.87691054092554,,9.686
Sao Tome and Principe,STP,2021,59000132.7402932,,524402455.54816,1.89929891337832,527132540.019692,,16.5841903686523,8.13777038378732,68.026,,2.06017354745306,,9.6
Sao Tome and Principe,STP,2022,126744195.956601,,540809499.189348,0.168698492216564,551326234.783983,,17.0863285064697,18.0056351122841,69.237,93.75,1.93819561963228,,8.992
Sao Tome and Principe,STP,2023,18442030.0,,678976264.835436,0.372252775001456,685740967.432403,,18.345006942749,21.2589138473,69.718,,1.99754660166419,,9.071
Saudi Arabia,SAU,2018,12141122232.904,198348533333.333,886564800000.0,3.2269508901591,894739275066.667,9.46131437905582,,2.45719835917883,78.75,,-2.5537682578428,,6.029
Saudi Arabia,SAU,2019,3079217251.32355,227131733333.333,888890133333.333,1.65156358885577,897044755840.0,0.841614029983035,,-2.09334900966552,78.313,,-0.439701419074031,,5.636
Saudi Arabia,SAU,2020,1621264195.43532,179054133333.333,767951200000.0,-3.80476473038999,779166551306.667,-12.6070898310362,,3.44546706433569,77.596,98.0,4.833138517103,,7.66
Saudi Arabia,SAU,2021,28350373333.3334,258858933333.333,982661066666.667,6.51959698325419,994371967280.0,16.9468808997797,,3.06328988941552,77.089,,-2.46456261487283,,6.621
Saudi Arabia,SAU,2022,26710062133.3334,328553066666.667,1239075200000.0,12.0005874752929,1247676365706.67,18.8496040104329,,2.47407371925369,77.31,,4.41891994509507,,5.589
Saudi Arabia,SAU,2023,22803498160.5829,355846666666.667,1218584533333.33,0.542592439393161,1226295708106.67,-4.32952437874219,,2.32708518362696,78.732,,4.63821572656175,,4.008
Senegal,SEN,2018,847841574.790216,7547127071.60696,23116701556.1381,6.20924103389086,22515158389.2178,5.12234179485979,22.6592807769775,0.460985642464188,67.379,46.6059112548828,2.8004569855314,,3.455
Senegal,SEN,2019,1065461344.07466,7481241865.64829,23403995992.1354,4.61362809749708,22793623628.4741,4.9489895048326,20.8133697509766,1.76011151192939,67.668,46.8336715698242,2.71760793051867,,2.863
Senegal,SEN,2020,1845665272.73823,8740949147.99049,24530513037.7518,1.3420737726679,24122233479.2522,3.49285051214619,21.4367904663086,2.54314685681662,67.496,,2.63303572524896,,3.437
Senegal,SEN,2021,2588127208.45378,10555049997.9104,27520784129.7508,6.54400109964304,26818952801.8446,4.98965197194705,21.7172908782959,2.18032278088147,66.868,,2.53848919398481,,3.44
Senegal,SEN,2022,2928675555.20779,12587645510.6227,27783332222.6759,3.85043193735768,26894849047.005,2.12619634066,22.4799900054932,9.69681899081073,67.788,57.6699981689453,2.46764281803509,,2.837
Senegal,SEN,2023,4789996739.26743,12870013712.3554,30696331295.7826,4.2574308328029,29663309124.7956,4.90507282244907,22.5471706390381,5.93947798773215,68.683,,2.38738348832592,,2.8
Serbia,SRB,2018,4071895067.82106,11876801689.4422,52787520248.9242,4.64935035491007,50210951337.9451,5.61856766679942,8.80428028106689,1.95984076293801,75.890243902439,,-0.546351968633598,23.2,12.733
Serbia,SRB,2019,4268709249.60984,13426650209.7805,53864693664.5568,4.75020793899014,51089361866.0137,4.52499810863571,8.60459995269775,1.84922984511086,75.9365853658537,99.0,-0.536610017822353,21.7,10.395
Serbia,SRB,2020,3485786682.97845,13464237841.4989,55874017668.998,-0.950023991851594,54250382218.3185,2.89748746986949,,1.57553290083415,74.4780487804878,,-0.666107601320794,21.2,9.011
Serbia,SRB,2021,4600176721.12404,16503644585.4097,66159884072.5308,7.94905650472278,63725727979.9209,7.074321750971,7.08668994903564,4.08510285335102,72.780487804878,,-0.943688169512831,20.0,9.843
Serbia,SRB,2022,4612248811.51069,17627684208.8964,66797564758.339,2.63098644408841,63640695711.6359,-0.522384115663741,7.4496898651123,11.9815117344703,75.2365853658537,,-2.5170575672922,,8.439
Serbia,SRB,2023,4937541972.22336,20022906811.2072,81342660752.3732,3.84747112784942,77105374788.1095,6.39980769599889,,12.3719043552519,76.2209756097561,,-0.621120944154492,,8.268
Seychelles,SYC,2018,305172393.791333,392316864.27481,1784313926.76807,4.93947272254312,1699144648.12567,7.05296453911468,11.8271760940552,3.70291839111568,72.8414634146341,,0.954291917891324,25.3,
Seychelles,SYC,2019,257086351.804392,412711317.76317,1868690096.73454,5.5142920737342,1794024905.13602,6.32209642696486,6.10557746887207,1.80709400809982,74.0463414634146,,0.887925293341637,,
Seychelles,SYC,2020,80053481.4058233,294778281.679826,1382551751.56908,-11.7398608281732,1333464346.73047,-11.1197334873847,6.68331336975098,1.20266463987123,77.2365853658537,96.1999969482422,0.853707878128979,,
Seychelles,SYC,2021,111955764.374216,244903558.832076,1487173794.80528,0.552281631207279,1424837754.71952,-0.302225250307515,,9.76909936973542,73.3975609756097,,0.805183391179401,,
Seychelles,SYC,2022,189827389.279516,364775259.505934,2018346588.73752,12.7104688902836,1954939246.3074,13.947865306054,,2.6260363285129,73.7024390243903,,,,
Seychelles,SYC,2023,239706294.201897,450038981.714441,2187379754.66167,2.25925322283285,2128027963.25411,3.88398705096746,,-1.03530088431952,74.9585365853659,,-0.0876274304874622,,
Sierra Leone,SLE,2018,185646292.276508,998023105.459255,6390514688.52816,2.8938564123677,6321721809.58471,3.51350031798061,32.7278289794922,16.0295447693699,59.059,,2.34731039123252,56.8,3.192
Sierra Leone,SLE,2019,121782194.444714,1045464556.30778,6526183564.19893,5.50270937378153,6456438438.08049,4.54928033856035,35.0058288574219,14.8049990906021,59.593,43.5777816772461,2.32146457882717,,3.203
Sierra Leone,SLE,2020,51000000.0,1026067375.67837,6693888876.28565,-1.2533490322766,6667247528.89823,0.434092395837865,34.2441864013672,13.4468711101052,59.694,,2.30847202655897,,3.508
Sierra Leone,SLE,2021,214000000.0,1010505166.71177,7173379137.26091,5.8968527047094,7103260265.77134,2.90500221550094,33.4194717407227,11.8739588840234,60.26,,2.27463021517533,,3.556
Sierra Leone,SLE,2022,145000000.0,1059400390.8127,7124465159.65304,5.3135546141915,7057499944.83063,6.72242341024696,29.3728694915771,27.2082883814653,61.275,48.6399993896484,2.22598462352813,,3.175
Sierra Leone,SLE,2023,241000000.0,1264250308.90817,6411787856.06581,5.7100218981806,6357818564.99979,5.21156989162792,,47.6428733253179,61.786,,2.19524258771884,,3.153
Singapore,SGP,2018,83413645041.1153,93431847466.1969,377123710560.614,3.4519759658687,329658255006.887,-1.22937472972075,16.0864105224609,0.438784215129623,83.2975609756098,97.0,0.469704298714121,,3.613
Singapore,SGP,2019,106572526405.171,92164983821.5221,376161998830.048,1.30804118153127,330618960560.287,1.74173424502419,16.4798526763916,0.567829988405447,83.5951219512195,97.0,1.14428330688929,,3.1
Singapore,SGP,2020,79753262990.0523,79628655212.3513,349165858544.568,-3.81470885510713,304388719050.373,-6.23192927488056,11.215181350708,-0.172111865925382,83.5439024390244,97.0,-0.311904961250833,,4.1
Singapore,SGP,2021,145404929970.599,104865859858.294,436591382250.464,9.7568044629903,371025759164.798,15.7604756121049,13.0648202896118,2.31610315765146,83.0926829268293,98.0,-4.17033630017526,,4.64
Singapore,SGP,2022,149723718568.665,113072845001.73,509017841146.557,4.10800021897151,407045138528.738,5.60315607254014,10.0732593536377,6.13095418919732,82.8951219512195,,3.30862052439523,,3.591
Singapore,SGP,2023,132496437703.249,107374548227.652,505439514078.019,1.82140694115385,412466868786.617,-3.33971071887879,,4.83372362825798,82.8951219512195,,4.85831607781442,,3.444
Sint Maarten (Dutch part),SXM,2018,-47915083.4748603,,1259200446.92737,-6.85698299227944,1230764692.73743,,,,75.693,,1.81943322551715,,
Sint Maarten (Dutch part),SXM,2019,73868338.1005587,,1407880446.92737,10.9650009352392,1358106648.04469,,,,75.68,,1.6805019872063,,
Sint Maarten (Dutch part),SXM,2020,22167460.0446927,,1236428100.55866,-13.3167887221567,1205403240.22346,,,,75.002,,1.53087407274557,,
Sint Maarten (Dutch part),SXM,2021,26815119.6089385,,1353071061.45251,4.57759677933345,1312181061.45251,,,,74.505,,1.36356391629724,,
Sint Maarten (Dutch part),SXM,2022,17081418.575419,,1537088715.0838,9.80000111145777,1490391843.57542,,22.6110363006592,,76.18,,1.35708688873829,,
Sint Maarten (Dutch part),SXM,2023,45267218.4134078,,1627776949.27374,3.8,1578734692.73743,,23.0442695617676,,76.371,,1.43721256242405,,
Slovak Republic,SVK,2018,2252379829.31736,25801540187.4219,106611673364.837,4.06211981896483,104877631800.866,3.75378279510514,9.88332748413086,2.51403712883812,77.2658536585366,,0.138508159611326,11.9,6.544
Slovak Republic,SVK,2019,2279811254.28144,25467967854.298,105843498304.094,2.27589910019393,103263826022.682,1.1334484364064,10.4709911346436,2.66456133425431,77.6658536585366,,0.135328072840865,11.4,5.761
Slovak Republic,SVK,2020,-1141703441.49018,21790868765.3619,107732602896.441,-2.58551241733207,106735502243.603,-1.38763088276697,9.93961334228516,1.93694126694223,76.8658536585366,,0.0857694756149868,12.3,6.719
Slovak Republic,SVK,2021,2719672546.63371,27464299197.2399,120560912620.599,5.6995926329251,117077991965.626,2.79116886691494,9.35237979888916,3.14960629921268,74.6146341463415,,-0.212358807611049,13.7,6.894
Slovak Republic,SVK,2022,4827084865.74814,26880215364.3912,115884262197.697,0.437359508569173,112363170829.79,-3.76592987155303,,12.7741463637611,76.9658536585366,,-0.284860959688394,,6.143
Slovak Republic,SVK,2023,-327742481.72746,26523533487.8652,133896931490.224,2.16814911569574,131104025438.204,4.14364987932967,,10.5319476645211,78.0170731707317,,-0.0923148510113108,,5.84
Slovenia,SVN,2018,1538137615.35452,11575816486.2314,53689067639.9176,4.37908347331195,53071137916.4807,4.66015940045543,12.371244430542,1.7386086198818,81.3780487804878,,0.362584395134764,12.0,5.108
Slovenia,SVN,2019,2151537534.12248,11231875828.5804,53909922735.545,3.50525332381912,53251416483.5921,3.65137538834988,12.5714797973633,1.63052260754344,81.5292682926829,,0.696304046333357,12.4,4.446
Slovenia,SVN,2020,506269486.820006,10778207940.5292,53384760135.1581,-4.08500094942896,53288509553.4492,-2.76419273507807,11.1256284713745,-0.05485681576061,80.5317073170732,,0.669754656164979,11.7,4.971
Slovenia,SVN,2021,2219247755.80675,13447441533.9184,61529280461.092,8.38965158187224,60976632041.0649,5.88170386717717,11.5017423629761,1.91706506089259,80.6756097560976,,0.268851969969908,12.1,4.744
Slovenia,SVN,2022,2180392923.46606,14633767272.3561,59927702746.2843,2.69923874523828,59008692457.1053,-0.680721218553629,,8.83369886749452,81.2829268292683,,0.189424378732817,12.7,4.011
Slovenia,SVN,2023,1447634542.25339,15369059281.4865,69148468417.3208,2.11259098460627,68500931236.9365,5.86248237457161,,7.44687717385838,81.9780487804878,,0.396216782960902,,3.652
Small states,SST,2018,158257234507.992,57136224261.9093,229205977078.088,3.396726349929,224107963972.514,,14.4741497039795,2.10970464135017,71.8640735615265,86.5323791503906,1.15640527639564,,8.03500355150924
Small states,SST,2019,155626263112.658,55146729174.012,230723882097.479,3.19524875897925,225864762452.319,,14.0007629394531,1.179543348218,72.0009607335469,86.7402877807617,1.08792342830391,,7.69114842257148
Small states,SST,2020,-35829946538.7641,50165805102.5782,208338277477.527,-6.94107249427535,203108298846.186,,12.7325472831726,0.576790480838908,71.8255552822673,86.9069976806641,0.920713681116119,,9.11283654873109
Small states,SST,2021,103312059568.995,57657496077.3481,243009421520.273,6.91622725571308,233766384207.858,,12.2013330459595,2.41075255288779,70.7756825891382,87.0225830078125,0.891610040984682,,8.72082538333154
Small states,SST,2022,44039559136.0414,62190962612.9634,269954645297.005,7.67919806073039,254140969648.499,,,6.13440586021486,72.3794678577605,87.1031112670898,1.04213937591557,,8.04039111683461
Small states,SST,2023,30112584884.8704,65417684354.721,285189556483.076,4.65816169044298,274511448923.129,,,5.07695674261162,72.9007197557042,87.2802810668945,0.997299093985645,,7.66609051270784
Solomon Islands,SLB,2018,24992541.5163262,309173021.582508,1615478393.28614,2.74599542334096,1594890892.86961,9.57816961937246,,3.46147484973729,69.806,,3.35985912747517,,0.72
Solomon Islands,SLB,2019,32787092.7202953,367472577.81004,1619155017.3924,1.74856655451832,1602564673.522,1.01462667167161,,1.63485544012247,69.981,,2.65049803426017,,0.743
Solomon Islands,SLB,2020,8980046.94191947,256896858.833228,1536145814.17007,-3.3811475409836,1572050827.1044,-5.86940315174439,30.4943923950195,2.96354992076065,69.258,,2.22072148638778,,0.864
Solomon Islands,SLB,2021,27919072.2390487,258116240.850211,1522794913.0914,2.56434975416948,1540747136.12017,2.79527277855642,25.996826171875,-0.115437894412839,68.89,,2.40116798691356,,0.884
Solomon Islands,SLB,2022,40718832.6899574,365948058.059753,1566360686.10632,2.40248143622522,1574657867.07398,12.7661664535783,25.7816181182861,5.51812928576938,70.409,,2.39378076885188,,1.483
Solomon Islands,SLB,2023,78895436.2399954,,1660896530.71894,2.65636186734713,1686030942.03315,,25.8931884765625,5.88585897042164,70.528,,2.39583243369756,,1.455
Somalia,SOM,2018,408000000.0,1268431369.99889,7873440830.00128,2.05431507259436,7839349623.8694,1.73669742523049,3.00248384475708,,54.767,,3.52933303532182,,18.738
Somalia,SOM,2019,447000000.0,1391687880.00147,8655023960.00102,2.8243133654528,8619333780.6328,2.98332625202775,4.18987464904785,,57.249,,3.67525774477084,,18.828
Somalia,SOM,2020,534000000.0,1380716789.99828,8628393720.00185,-2.75248103928239,8590361065.25053,-3.00124039087638,,,57.095,,3.79592066888979,,19.413
Somalia,SOM,2021,601000000.0,1705352799.99892,9483997390.00062,3.45822792939046,9441984484.84793,4.25241128572036,,,55.703,,3.65720037777736,,19.662
Somalia,SOM,2022,636000000.0,2412559270.00148,10202767269.9992,2.72711429582147,10158767269.9992,2.43222658275113,,,53.931,54.0,3.0251275475745,54.4,19.05
Somalia,SOM,2023,676500000.0,2454580860.00123,10968517089.9982,4.21638432610854,10926517089.9982,6.74213419616345,,,58.816,,3.07939219638342,,18.941
South Africa,ZAF,2018,5569462350.15205,65533021636.9655,405260723892.517,1.55678384721676,393942734756.111,1.08852406738018,20.2936897277832,4.50987264867388,65.726,,1.68236992028419,,26.906
South Africa,ZAF,2019,5116098443.48715,61595099957.9401,389330032224.269,0.25993557687633,379611912078.734,1.63130602876984,18.6945037841797,4.10285075461156,66.071,95.0,1.64957495527878,,28.468
South Africa,ZAF,2020,3153552569.39325,41724810291.9326,337974655408.055,-6.1689177146757,332348812405.049,-3.26768717610341,18.6488628387451,3.23238831615113,65.15,,1.62216431400652,,29.217
South Africa,ZAF,2021,40658789144.9382,53858484554.5725,420886877628.703,4.95503259440756,412864533620.666,6.68135058803227,18.9276657104492,4.61874544887136,62.01,90.0,1.54055743832642,,34.007
South Africa,ZAF,2022,9238990828.45043,62727025200.092,406920004594.074,1.91147996033504,398453691164.869,-0.614315236171649,18.6485004425049,7.03987272546482,65.454,,1.41397227960081,,33.268
South Africa,ZAF,2023,3442331506.38971,59153408338.4507,380699271816.395,0.698485193724835,375533215475.893,-0.0978440388234532,,6.0752438457966,66.139,,1.32810094082844,,32.098
South Asia,SAS,2018,46799690261.3378,1029561763233.42,3159841615195.07,6.39366632536145,3140864618991.52,5.41669652180738,11.9579200744629,3.33139516437672,70.6523573971364,72.1920623779297,1.0528841436166,,7.27732361933033
South Asia,SAS,2019,54421771180.7292,1014788814896.05,3318484576527.33,4.09454306494122,3302728208717.35,5.65860509736244,13.1638989448548,3.6289496588547,70.9975623145981,71.9660263061523,1.01724945450809,,6.29818732290556
South Asia,SAS,2020,66886303909.252,930894080329.322,3172770463749.49,-4.98750173641923,3149986692759.61,-4.63627508585931,10.9249048233033,5.6602199868936,70.3622206982499,72.6831893920898,0.970749727379122,,7.61279541968533
South Asia,SAS,2021,47889363847.048,1194382836945.41,3717045071833.11,9.24659959715393,3699184668973.52,6.2736446655741,11.5216660499573,5.33853088974921,67.8215299767513,73.4790115356445,0.842298209099239,,6.31491744065143
South Asia,SAS,2022,53265467747.8299,1311767139022.7,3930640282535.14,7.10115392632341,3900266483672.62,5.63101994740126,11.6619834899902,7.17491295439191,72.0115731308447,74.265266418457,0.805672047808918,,4.86939303422721
South Asia,SAS,2023,31029537650.5712,1386174365922.37,4210278492152.87,8.50511785369001,4174964477502.45,12.3756438762417,9.67656469345095,6.38195135323062,72.3247648783903,75.0088500976562,0.880272546944629,,4.30525176596245
South Asia (IDA & IBRD),TSA,2018,46799690261.3378,1029561763233.42,3159841615195.07,6.39366632536145,3140864618991.52,5.41669652180738,11.9579200744629,3.33139516437672,70.6523573971364,72.1920623779297,1.0528841436166,,7.27732361933033
South Asia (IDA & IBRD),TSA,2019,54421771180.7292,1014788814896.05,3318484576527.33,4.09454306494122,3302728208717.35,5.65860509736244,13.1638989448548,3.6289496588547,70.9975623145981,71.9660263061523,1.01724945450809,,6.29818732290556
South Asia (IDA & IBRD),TSA,2020,66886303909.252,930894080329.322,3172770463749.49,-4.98750173641923,3149986692759.61,-4.63627508585931,10.9249048233033,5.6602199868936,70.3622206982499,72.6831893920898,0.970749727379122,,7.61279541968533
South Asia (IDA & IBRD),TSA,2021,47889363847.048,1194382836945.41,3717045071833.11,9.24659959715393,3699184668973.52,6.2736446655741,11.5216660499573,5.33853088974921,67.8215299767513,73.4790115356445,0.842298209099239,,6.31491744065143
South Asia (IDA & IBRD),TSA,2022,53265467747.8299,1311767139022.7,3930640282535.14,7.10115392632341,3900266483672.62,5.63101994740126,11.6619834899902,7.17491295439191,72.0115731308447,74.265266418457,0.805672047808918,,4.86939303422721
South Asia (IDA & IBRD),TSA,2023,31029537650.5712,1386174365922.37,4210278492152.87,8.50511785369001,4174964477502.45,12.3756438762417,9.67656469345095,6.38195135323062,72.3247648783903,75.0088500976562,0.880272546944629,,4.30525176596245
South Sudan,SSD,2018,60140000.0,,,,,,,83.5015294922,51.905,34.5227584838867,-1.33625896422837,,12.952
South Sudan,SSD,2019,-2210000.0,,,,,,,87.2413641500032,58.129,,2.92439531185626,,12.709
South Sudan,SSD,2020,17500000.0,,,,,,,29.6758435538572,57.648,,2.60487164966918,,14.319
South Sudan,SSD,2021,67500000.0,,,,,,,10.5167158294358,57.047,,1.55179411079181,,14.029
South Sudan,SSD,2022,121500000.0,,,,,,,-6.68732094212668,57.203,,1.42002025455897,,12.545
South Sudan,SSD,2023,-6335000.0,,,,,,,2.38280434813754,57.617,,4.10816463205266,,12.477
Spain,ESP,2018,63958429156.7585,296438477232.941,1431642809327.06,2.39541124478878,1432157705493.33,2.25879822341648,9.57202339172363,1.6749813686379,83.4317073170732,98.0,0.451573724507016,20.7,15.255
Spain,ESP,2019,30322872791.4496,293454570101.96,1403496387686.27,1.96117850841711,1404845354470.59,1.96901325305396,9.57694053649902,0.699518994458739,83.8317073170732,,0.716697775475724,21.0,14.104
Spain,ESP,2020,37683095972.4206,266039175500.39,1289783836971.21,-10.9400706350371,1292135618759.54,-10.3195339729092,9.02206134796143,-0.322753017299739,82.2317073170732,99.0,0.510010189620998,21.7,15.532
Spain,ESP,2021,64626902393.5776,319633203317.824,1461244901852.69,6.68314420473001,1471000143930.21,6.99516958770757,9.20082759857178,3.0931351197642,83.1780487804878,,0.178046695121711,20.4,14.781
Spain,ESP,2022,65488854829.248,327704523992.219,1446498147749.03,6.17931219966114,1452817492626.46,3.65541980465838,9.24893379211426,8.39057634118627,83.1341463414634,,0.718854879160094,20.2,12.917
Spain,ESP,2023,42953066297.9842,340293618625.496,1620090734956.89,2.6756634629066,1612282894198.07,4.11483560241737,,3.53236133492433,83.8829268292683,,1.16881504089364,,12.179
Sri Lanka,LKA,2018,1614044009.22884,35944629857.5914,94450015982.8405,2.31008425545845,92053069055.8917,1.67850975962807,11.3309001922607,2.135037737132,76.485,92.0,1.0064319813899,,4.318
Sri Lanka,LKA,2019,743466231.468031,30356316027.7112,88998706296.5783,-0.220483886831275,86529752617.0848,-0.626460494860922,,3.52839358231811,76.698,92.0,0.611875945764341,14.3,4.67
Sri Lanka,LKA,2020,434075668.46642,27722050577.7984,84335574581.5072,-4.62451503749502,82055204870.7258,-3.87699267361383,5.46859169006348,6.15394508391738,76.928,92.0,0.530626559530355,,5.364
Sri Lanka,LKA,2021,592289969.90297,32529619337.7726,88556698937.7033,4.2074764951157,86567888458.225,2.63918416360536,5.03881216049194,7.01478071238195,76.278,92.0,1.07544995696428,,4.981
Sri Lanka,LKA,2022,884150491.430208,20220098702.026,74143020262.8076,-7.34919301306745,72241752319.0499,-9.73814403541908,5.34583044052124,49.7211021114327,77.3,92.0,0.112772639779474,,4.528
Sri Lanka,LKA,2023,711826200.490003,20581642354.4281,83716142582.1945,-2.3298481898334,81171474033.9232,-2.30761896597348,8.678466796875,16.5411742279832,77.483,,-0.651320770103285,,5.997
St. Kitts and Nevis,KNA,2018,40051767.037037,,1076548148.14815,2.00352549800972,1032848148.14815,,10.1063499450684,-1.03712214131572,71.336,,-0.0893066039921832,,
St. Kitts and Nevis,KNA,2019,62459225.9259259,,1107855555.55556,2.93824658056356,1091755555.55556,,8.63854694366455,-0.329562063663977,71.54,,-0.119199673543347,,
St. Kitts and Nevis,KNA,2020,2838722.96296296,,883922222.222222,-15.3018891740649,860622222.222222,,11.1108884811401,-1.16724501769353,71.181,,-0.174799132141861,,
St. Kitts and Nevis,KNA,2021,19191295.5555556,,858622222.222222,0.367606879216311,831222222.222222,,6.75769996643066,1.195688870384,69.271,,-0.228551998925832,,
St. Kitts and Nevis,KNA,2022,52946962.5925926,,980188888.888889,10.3424040546025,950088888.888889,,10.9782552719116,2.66817533111249,70.313,,-0.11554263524381,,
St. Kitts and Nevis,KNA,2023,30905807.7777778,,1056751851.85185,4.32855771559805,1039451851.85185,,,3.55711230848243,72.145,,0.104849849656036,,
St. Lucia,LCA,2018,45522200.8444974,,2060955555.55556,2.88677902171601,1958655555.55556,,14.3067197799683,1.93561893150602,72.655,,0.382048183874964,,19.329
St. Lucia,LCA,2019,75509997.7777778,,2095344444.44444,-0.700322396299441,1970244444.44444,,14.0843200683594,0.539087559191757,72.249,,0.3631466895222,,15.613
St. Lucia,LCA,2020,99135484.8148148,,1499274074.07407,-24.3614732129122,1463874074.07407,,14.3932695388794,-1.75580833517594,72.308,,0.330981923965865,,25.224
St. Lucia,LCA,2021,90682854.4444444,,1867185185.18518,11.598783583643,1803585185.18518,,14.467586517334,2.41070312174393,69.119,,0.152478363043745,,20.514
St. Lucia,LCA,2022,59332604.4444444,,2342714814.81481,20.3884431828414,2141114814.81481,,16.3435401916504,6.37814695133351,72.67,,0.144975018605125,,15.934
St. Lucia,LCA,2023,123398721.851852,,2430166666.66667,2.20988276526516,2231066666.66667,,,4.07060821926204,72.697,,0.281512532799571,,11.092
St. Martin (French part),MAF,2018,,,,-7.99999506898229,,,,,80.029,,-2.26505586002549,,
St. Martin (French part),MAF,2019,,,652205849.387956,6.50000363700821,,,,,80.078,,-4.96694243141292,,
St. Martin (French part),MAF,2020,,,,-12.500002246731,,,,,80.085,,-7.51568506574733,,
St. Martin (French part),MAF,2021,,,649206156.194207,4.89999967133534,,,,,80.206,,-5.91294053455205,,
St. Martin (French part),MAF,2022,,,,,,,,,80.236,,-3.70935422542636,,
St. Martin (French part),MAF,2023,,,,,,,,,80.224,,-4.80716831631216,,
St. Vincent and the Grenadines,VCT,2018,40008167.534307,,884329629.62963,3.1756114423991,882574074.074074,,19.8603401184082,2.32414485367921,71.017,,-0.699944450029761,,18.984
St. Vincent and the Grenadines,VCT,2019,68838376.2962963,,910481481.481481,0.668428481084234,908677777.777778,,,0.91306972532459,70.994,,-0.725995928811949,,19.235
St. Vincent and the Grenadines,VCT,2020,65244280.3703704,,864566666.666667,-4.26892434422649,856674074.074074,,13.0,-0.628131309354654,69.605,,-0.617259161571258,,20.636
St. Vincent and the Grenadines,VCT,2021,167885445.555556,,888677777.777778,2.09340124465459,871974074.074074,,,1.57272932500558,69.132,,-0.663868269423874,,20.341
St. Vincent and the Grenadines,VCT,2022,65238462.962963,,989188888.888889,3.1108330034352,978781481.481481,,15.2270812988281,5.66009779226552,71.191,,-0.776041417794061,,19.417
St. Vincent and the Grenadines,VCT,2023,74007578.8888889,,1072237037.03704,5.32636472098717,1074492592.59259,,12.8554649353027,4.56457719814894,71.23,,-0.711025816110263,,18.574
Sub-Saharan Africa,SSF,2018,28482155515.3886,419158283542.656,1790131601908.14,2.77483897499332,1738046364130.64,,17.2210121154785,4.09297819300637,60.7667275136709,66.8165664672852,2.6524755991363,,6.10632797505626
Sub-Saharan Africa,SSF,2019,27528538073.004,424387532094.586,1843035420525.45,2.69669702259911,1793344951008.29,,15.2918653488159,2.83514555687506,61.1293218424873,67.441650390625,2.60704344275351,,6.2679212107601
Sub-Saharan Africa,SSF,2020,24084493196.4232,386124500905.396,1730702407679.05,-1.99429357937264,1699395036866.76,,15.4046101570129,3.48393567493204,61.1675270829902,67.6237869262695,2.57341526368873,,6.803309525677
Sub-Saharan Africa,SSF,2021,71373538493.513,440668172664.246,1943719394821.09,4.31482574912401,1894562090767.52,,15.3551635742188,4.61874544887136,60.7034363660672,67.6156768798828,2.53359221017648,,6.9876633959167
Sub-Saharan Africa,SSF,2022,37615575840.0167,498213651648.612,2085278582815.11,3.75065831797932,2024469416269.07,,14.4843282699585,9.39075933985203,61.8571795894802,67.9357299804688,2.48727039207262,,6.19801853183662
Sub-Saharan Africa,SSF,2023,40676541262.2522,491144752488.515,1991638429543.33,2.57466153784,1934018217742.3,,13.858775138855,6.69759990789848,62.6029134885664,68.1962432861328,2.46636946364423,,5.88775361694401
Sub-Saharan Africa (IDA & IBRD countries),TSS,2018,28482155515.3886,419158283542.656,1790131601908.14,2.77483897499326,1738046364130.64,,17.2210121154785,4.09297819300637,60.7667275136709,66.8165664672852,2.6524755991363,,6.10632797505626
Sub-Saharan Africa (IDA & IBRD countries),TSS,2019,27528538073.004,424387532094.587,1843035420525.45,2.69669702259915,1793344951008.29,,15.2918653488159,2.83514555687506,61.1293218424873,67.441650390625,2.60704344275351,,6.2679212107601
Sub-Saharan Africa (IDA & IBRD countries),TSS,2020,24084493196.4232,386124500905.396,1730702407679.05,-1.99429357937262,1699395036866.76,,15.4046101570129,3.48393567493204,61.1675270829902,67.6237869262695,2.57341526368873,,6.803309525677
Sub-Saharan Africa (IDA & IBRD countries),TSS,2021,71373538493.513,440668172664.246,1943719394821.09,4.31482574912398,1894562090767.52,,15.3551635742188,4.61874544887136,60.7034363660672,67.6156768798828,2.53359221017648,,6.9876633959167
Sub-Saharan Africa (IDA & IBRD countries),TSS,2022,37615575840.0167,498213651648.612,2085278582815.11,3.75065831797934,2024469416269.07,,14.4843282699585,9.39075933985203,61.8571795894802,67.9357299804688,2.48727039207262,,6.19801853183662
Sub-Saharan Africa (IDA & IBRD countries),TSS,2023,40676541262.2522,491144752488.515,1991638429543.33,2.57466153784003,1934018217742.3,,13.858775138855,6.69759990789848,62.6029134885664,68.1962432861328,2.46636946364423,,5.88775361694401
Sub-Saharan Africa (excluding high income),SSA,2018,24816563752.9443,383417897151.61,1704078107124.46,2.58418521542025,1652455337944.08,,17.1559562683106,4.09297819300637,60.2582610385453,66.8128280639648,2.64764083970782,,6.5114416268507
